event_id,verified_source_id,historical_role,corrected_role,p_status,s_status,both_manual,station_key,historical_source_roles,source_historical_train_or_val
stead_event_00927,12638916,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00928,12669138,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00929,12692485,test,test,manual,manual,True,MN.AQU,test,False
stead_event_00930,12692513,val,val,manual,manual,True,MN.AQU,val,True
stead_event_00931,12692663,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00932,12692673,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00933,12692694,train,test,manual,manual,True,MN.AQU,train,True
stead_event_00934,12738686,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00935,14847292,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00936,12742681,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00937,12742821,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00938,12747038,train,test,manual,manual,True,MN.AQU,train,True
stead_event_00939,12747050,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00940,12750364,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00941,12750428,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00942,12754083,test,train,manual,manual,True,MN.AQU,test,False
stead_event_00943,12784423,val,train,manual,manual,True,MN.AQU,val,True
stead_event_00944,12784570,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00945,12788581,test,test,manual,manual,True,MN.AQU,test,False
stead_event_00946,12792211,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00947,12794021,test,train,manual,manual,True,MN.AQU,test,False
stead_event_00948,12821491,val,test,manual,manual,True,MN.AQU,val,True
stead_event_00949,12821492,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00950,12824921,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00951,12854297,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00952,12862188,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00953,12869565,train,test,manual,manual,True,MN.AQU,train,True
stead_event_00954,12870894,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00955,12948618,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00956,12977504,val,train,manual,manual,True,MN.AQU,val,True
stead_event_00957,13115762,test,train,manual,manual,True,MN.AQU,test,False
stead_event_00958,13201567,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00959,13201583,train,test,manual,manual,True,MN.AQU,train,True
stead_event_00960,13202265,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00961,13217750,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00962,13903803,test,val,manual,manual,True,MN.AQU,test,False
stead_event_00963,13217765,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00964,13217776,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00965,16439391,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00966,13231845,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00967,13279129,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00968,13279148,val,train,manual,manual,True,MN.AQU,val,True
stead_event_00969,13903813,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00970,13307356,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00971,13324932,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00972,13324955,test,val,manual,autopicker,False,MN.AQU,test,False
stead_event_00973,13324955,test,val,manual,manual,True,MN.AQU,test,False
stead_event_00974,13347186,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00975,13354234,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00976,13361328,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00977,16521783,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00978,13380899,test,train,manual,manual,True,MN.AQU,train|test,True
stead_event_00979,13380899,train,train,manual,autopicker,False,MN.AQU,train|test,True
stead_event_00980,13380900,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00981,13383749,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00982,13441790,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00983,13524837,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00984,13540185,val,val,manual,manual,True,MN.AQU,val,True
stead_event_00985,13650641,train,test,manual,manual,True,MN.AQU,train,True
stead_event_00986,13930243,train,test,manual,manual,True,MN.AQU,train,True
stead_event_00987,14237546,train,val,manual,autopicker,False,MN.AQU,train,True
stead_event_00988,14725145,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00989,15139903,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00990,15139908,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00991,15145214,val,train,manual,manual,True,MN.AQU,val,True
stead_event_00992,15154866,train,train,manual,manual,True,MN.AQU,train,True
stead_event_00993,17370885,train,val,manual,manual,True,MN.AQU,train,True
stead_event_00994,604441582,train,train,manual,manual,True,CA.ARBS,train,True
stead_event_00995,7163048,train,train,manual,manual,True,HL.ARG,train,True
stead_event_00996,7225749,test,train,manual,autopicker,False,HL.ARG,test,False
stead_event_00997,7228239,val,train,manual,autopicker,False,HL.ARG,val,True
stead_event_00998,7247120,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_00999,7255204,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01000,7312993,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01001,7345707,train,val,manual,autopicker,False,HL.ARG,train,True
stead_event_01002,7377065,train,test,manual,autopicker,False,HL.ARG,train,True
stead_event_01003,7391104,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01004,7404705,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01005,7405485,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01006,7422262,val,train,manual,manual,True,HL.ARG,val,True
stead_event_01007,7434202,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01008,7443286,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01009,7486661,val,val,manual,manual,True,HL.ARG,val,True
stead_event_01010,7488829,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01011,7382130,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01012,7549434,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01013,7363733,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01014,8528512,val,train,manual,manual,True,HL.ARG,val,True
stead_event_01015,8528733,val,val,manual,autopicker,False,HL.ARG,val,True
stead_event_01016,8184875,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01017,8193062,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01018,10601831,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01019,10603967,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01020,10607397,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01021,10611393,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01022,10612251,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01023,10612529,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01024,10613112,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01025,8504432,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01026,8530535,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01027,8566457,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01028,8566681,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01029,8505730,val,train,manual,manual,True,HL.ARG,val,True
stead_event_01030,8953256,val,train,manual,autopicker,False,HL.ARG,val,True
stead_event_01031,11121469,val,train,manual,manual,True,HL.ARG,val,True
stead_event_01032,9134508,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01033,9135588,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01034,9135869,val,train,manual,autopicker,False,HL.ARG,train|val,True
stead_event_01035,9135869,train,train,autopicker,manual,False,HL.ARG,train|val,True
stead_event_01036,9225353,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01037,11496118,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01038,11502913,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01039,11920698,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01040,11937537,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01041,12648829,val,train,manual,autopicker,False,HL.ARG,val,True
stead_event_01042,12663205,test,test,manual,manual,True,HL.ARG,test,False
stead_event_01043,12667148,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01044,12764293,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01045,12765737,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01046,12766853,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01047,12807062,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01048,12813248,val,train,manual,autopicker,False,HL.ARG,val,True
stead_event_01049,12956191,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01050,12964777,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01051,12969181,test,val,manual,manual,True,HL.ARG,test,False
stead_event_01052,13236885,test,test,manual,manual,True,HL.ARG,test,False
stead_event_01053,13236890,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01054,13239414,test,train,manual,autopicker,False,HL.ARG,test,False
stead_event_01055,13239536,val,test,manual,manual,True,HL.ARG,val,True
stead_event_01056,13240780,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01057,13250381,val,train,manual,manual,True,HL.ARG,val,True
stead_event_01058,13253243,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01059,13257502,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01060,13260195,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01061,13271290,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01062,13329749,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01063,13485320,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01064,13487322,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01065,11152270,val,train,manual,manual,True,HL.ARG,val,True
stead_event_01066,11152314,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01067,13229116,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01068,11381878,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01069,11381894,val,train,manual,manual,True,HL.ARG,val,True
stead_event_01070,11514156,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01071,12951326,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01072,12951403,test,val,manual,manual,True,HL.ARG,test,False
stead_event_01073,12099726,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01074,11525288,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01075,11525549,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01076,11661161,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01077,13434317,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01078,13434526,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01079,13435093,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01080,13437418,test,train,manual,autopicker,False,HL.ARG,test,False
stead_event_01081,13568046,val,test,manual,manual,True,HL.ARG,val,True
stead_event_01082,13568416,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01083,13839692,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01084,13839898,val,train,manual,manual,True,HL.ARG,train|val,True
stead_event_01085,13839898,train,train,manual,autopicker,False,HL.ARG,train|val,True
stead_event_01086,12895832,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01087,13840153,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01088,13840260,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01089,13840341,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01090,13841374,val,train,manual,autopicker,False,HL.ARG,val,True
stead_event_01091,13882077,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01092,13882293,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01093,14090749,val,val,manual,autopicker,False,HL.ARG,val,True
stead_event_01094,14090863,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01095,14611621,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01096,15003373,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01097,14619881,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01098,15003688,train,test,manual,manual,True,HL.ARG,train,True
stead_event_01099,14324348,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01100,600090413,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01101,15085928,train,val,manual,manual,True,HL.ARG,train,True
stead_event_01102,14624634,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01103,14758125,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01104,15898539,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01105,15080018,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01106,15808238,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01107,15646503,test,train,manual,autopicker,False,HL.ARG,test,False
stead_event_01108,15808819,val,train,autopicker,manual,False,HL.ARG,val,True
stead_event_01109,15974813,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01110,15974865,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01111,15975350,test,test,manual,manual,True,HL.ARG,test,False
stead_event_01112,15975416,test,train,manual,manual,True,HL.ARG,test,False
stead_event_01113,15976015,train,train,manual,autopicker,False,HL.ARG,train,True
stead_event_01114,15976048,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01115,15520080,train,train,autopicker,manual,False,HL.ARG,train,True
stead_event_01116,16017320,test,test,manual,autopicker,False,HL.ARG,test,False
stead_event_01117,16319910,train,train,manual,manual,True,HL.ARG,train,True
stead_event_01118,15965576,test,train,manual,manual,True,KR.ARK,train|test,True
stead_event_01119,15965576,train,train,manual,manual,True,KR.ARK,train|test,True
stead_event_01120,16032681,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01121,16158929,train,train,manual,manual,True,KR.ARK,train,True
